Time,Sine1Hz,Sine5Hz,Sine10Hz,Square1Hz,Square5Hz,Square10Hz,Triangle1Hz,Triangle5Hz,Triangle10Hz
3.07307307307307,0.443169860644124,0.748590948335,-0.992679686883517,1,1,-1,0.29229229229229,0.538538538538548,-0.922922922922905
3.08308308308308,0.498637671240989,0.506793033968286,-0.873779869912743,1,1,-1,0.332332332332331,0.338338338338348,-0.676676676676696
3.09309309309309,0.552133646353069,0.215288140745106,-0.420479513269244,1,1,-1,0.372372372372371,0.138138138138148,-0.276276276276297
3.1031031031031,0.603446239063425,-0.0973325183682857,0.193740751236864,1,-1,1,0.412412412412412,-0.0620620620620512,0.124124124124102
3.11311311311311,0.65237253652179,-0.400406666167801,0.733815325276723,1,-1,1,0.452452452452452,-0.26226226226226,0.52452452452452
3.12312312312312,0.698719062352365,-0.664208360805611,0.993054589140367,1,-1,1,0.49249249249249,-0.46246246246246,0.924924924924919
3.13313313313313,0.74230254174561,-0.862863558285936,0.872246198019478,1,-1,1,0.532532532532533,-0.662662662662668,0.674674674674663
3.14314314314314,0.782950626208464,-0.976887875361494,0.417624212206453,1,-1,1,0.572572572572573,-0.862862862862868,0.274274274274264
3.15315315315315,0.820502575107088,-0.995097645450265,-0.196824941467719,1,-1,-1,0.612612612612613,-0.936936936936933,-0.126126126126135
3.16316316316316,0.854809891306927,-0.915706828500167,-0.735948067484112,1,-1,-1,0.652652652652654,-0.736736736736733,-0.526526526526534
3.17317317317317,0.885736908396529,-0.746502188328048,-0.993419670717812,1,-1,-1,0.692692692692692,-0.536536536536533,-0.926926926926934
3.18318318318318,0.913161327172983,-0.504079555791321,-0.870703900165123,1,-1,-1,0.732732732732732,-0.336336336336334,-0.672672672672667
3.19319319319319,0.936974699267438,-0.212216086182504,-0.414764781105401,1,-1,-1,0.772772772772773,-0.136136136136134,-0.272272272272268
3.2032032032032,0.957082855998271,0.100461837852171,0.19990718522481,1,1,1,0.812812812812813,0.0640640640640657,0.128128128128131
3.21321321321321,0.973406280756003,0.403286322483983,0.738073531632341,1,1,1,0.852852852852854,0.264264264264265,0.528528528528531
3.22322322322322,0.985880423447396,0.666555913182373,0.993774928005424,1,1,1,0.892892892892894,0.464464464464465,0.92892892892893
3.23323323323323,0.994455955755278,0.864448755459865,0.869152991601999,1,1,1,0.932932932932934,0.664664664664665,0.670670670670671
3.24324324324324,0.999098966204681,0.977555238947686,0.411901248243994,1,1,1,0.972972972972972,0.864864864864864,0.270270270270271
3.25325325325325,0.999791094263926,0.994781719482585,-0.202987452026758,1,1,-1,0.986986986986989,0.934934934934936,-0.130130130130128
3.26326326326326,0.996529602950337,0.914438599445167,-0.74019169670194,1,1,-1,0.946946946946947,0.734734734734736,-0.530530530530527
3.27327327327327,0.989327389653493,0.744406045888421,-0.994120357489939,1,1,-1,0.906906906906907,0.534534534534537,-0.930930930930927
3.28328328328328,0.978212935133208,0.50136109258761,-0.867593487667606,1,1,-1,0.866866866866866,0.334334334334337,-0.668668668668674
3.29329329329329,0.963230190893912,0.209141932937573,-0.409033641940756,1,1,-1,0.826826826826826,0.134134134134138,-0.268268268268275
3.3033033033033,0.944438405380829,-0.103590163832247,0.206065711411708,1,-1,1,0.786786786786787,-0.0660660660660712,0.132132132132142
3.31331331331331,0.921911889685225,-0.406161990554479,0.742302541745619,1,-1,1,0.746746746746747,-0.266266266266271,0.532532532532542
3.32332332332332,0.895739723685255,-0.668896873744344,0.994455955755279,1,-1,1,0.706706706706707,-0.46646646646647,0.932932932932941
3.33333333333333,0.866025403784438,-0.866025403784441,0.866025403784433,1,-1,1,0.666666666666667,-0.66666666666667,0.66666666666666
3.34334334334334,0.832886433640773,-0.978212935133209,0.406161990554464,1,-1,1,0.626626626626626,-0.86686686686687,0.266266266266261
3.35335335335335,0.796453859504928,-0.994455955755277,-0.209141932937574,1,-1,-1,0.586586586586586,-0.93293293293293,-0.134134134134139
